"GBOV_ID";"Site";"GROUND_DATA_PI";"GROUND_DATA_PIs_Email";"GBOV_Email";"Network";"Elevation";"IGBP_class";"Lat_IS";"Lon_IS";"TIME_IS";"Version";"up_flag";"down_flag";"LAI_Miller_up";"LAI_Warren_up";"LAIe_Miller_up";"LAIe_Warren_up";"LAI_Miller_down";"LAI_Warren_down";"LAIe_Miller_down";"LAIe_Warren_down";"LAI_Miller_up_err";"LAI_Warren_up_err";"LAIe_Miller_up_err";"LAIe_Warren_up_err";"clumping_Miller_up";"clumping_Warren_up";"LAI_Miller_down_err";"LAI_Warren_down_err";"LAIe_Miller_down_err";"LAIe_Warren_down_err";"clumping_Miller_down";"clumping_Warren_down";"clumping_Miller_up_err";"clumping_Warren_up_err";"clumping_Miller_down_err";"clumping_Warren_down_err"
"GBOV_RM7_181";"Blandy Experimental Farm";"Courtney Meier";"cmeier@battelleecology.org";"support-copernicus-gbov@acri-st.fr";"NEON";"183";"Deciduous Broadleaf";39.0602607727051;-78.0716400146484;"20170329T075600Z";"2.0";0;64;"1.09";"1.41";"0.929";"1.11";"0.421";"0.303";"0.418";"0.301";"0.04";"0.11";"0.034";"0.06";"0.85";"0.79";"0.012";"0.014";"0.012";"0.013";"0.99";"0.99";"0.05";"0.08";"0.04";"0.06"
"GBOV_RM7_181";"Blandy Experimental Farm";"Courtney Meier";"cmeier@battelleecology.org";"support-copernicus-gbov@acri-st.fr";"NEON";"183";"Deciduous Broadleaf";39.0602607727051;-78.0716400146484;"20170413T000000Z";"2.0";0;0;"2.24";"2.14";"1.70";"1.62";"0.368";"0.299";"0.351";"0.287";"0.11";"0.15";"0.07";"0.09";"0.76";"0.75";"0.021";"0.026";"0.019";"0.022";"0.95";"0.96";"0.05";"0.07";"0.07";"0.11"
"GBOV_RM7_181";"Blandy Experimental Farm";"Courtney Meier";"cmeier@battelleecology.org";"support-copernicus-gbov@acri-st.fr";"NEON";"183";"Deciduous Broadleaf";39.0602607727051;-78.0716400146484;"20170413T073600Z";"1.0";;;;;;;;;;;;;;;;;;;;;;;;;;
"GBOV_RM7_181";"Blandy Experimental Farm";"Courtney Meier";"cmeier@battelleecology.org";"support-copernicus-gbov@acri-st.fr";"NEON";"183";"Deciduous Broadleaf";39.0602607727051;-78.0716400146484;"20170426T000000Z";"2.0";0;0;"5.19";"4.70";"3.92";"3.45";"0.51";"0.43";"0.446";"0.39";"0.19";"0.27";"0.13";"0.22";"0.76";"0.73";"0.04";"0.06";"0.033";"0.05";"0.88";"0.91";"0.04";"0.06";"0.09";"0.17"
"GBOV_RM7_181";"Blandy Experimental Farm";"Courtney Meier";"cmeier@battelleecology.org";"support-copernicus-gbov@acri-st.fr";"NEON";"183";"Deciduous Broadleaf";39.0602607727051;-78.0716400146484;"20170426T114500Z";"1.0";;;;;;;;;;;;;;;;;;;;;;;;;;
"GBOV_RM7_181";"Blandy Experimental Farm";"Courtney Meier";"cmeier@battelleecology.org";"support-copernicus-gbov@acri-st.fr";"NEON";"183";"Deciduous Broadleaf";39.0602607727051;-78.0716400146484;"20170510T000000Z";"2.0";0;8;"6.63";"5.40";"5.16";"4.11";"0.735";"0.56";"0.701";"0.53";"0.17";"0.23";"0.14";"0.17";"0.778";"0.76";"0.033";"0.05";"0.031";"0.04";"0.95";"0.95";"0.030";"0.05";"0.06";"0.11"
"GBOV_RM7_181";"Blandy Experimental Farm";"Courtney Meier";"cmeier@battelleecology.org";"support-copernicus-gbov@acri-st.fr";"NEON";"183";"Deciduous Broadleaf";39.0602607727051;-78.0716400146484;"20170510T050800Z";"1.0";;;;;;;;;;;;;;;;;;;;;;;;;;
"GBOV_RM7_181";"Blandy Experimental Farm";"Courtney Meier";"cmeier@battelleecology.org";"support-copernicus-gbov@acri-st.fr";"NEON";"183";"Deciduous Broadleaf";39.0602607727051;-78.0716400146484;"20170607T000000Z";"2.0";8;0;"6.90";"5.46";"5.49";"4.11";"0.83";"0.62";"0.77";"0.58";"0.16";"0.20";"0.14";"0.20";"0.796";"0.75";"0.05";"0.06";"0.04";"0.05";"0.92";"0.93";"0.027";"0.05";"0.07";"0.13"
"GBOV_RM7_181";"Blandy Experimental Farm";"Courtney Meier";"cmeier@battelleecology.org";"support-copernicus-gbov@acri-st.fr";"NEON";"183";"Deciduous Broadleaf";39.0602607727051;-78.0716400146484;"20170607T045800Z";"1.0";;;;;;;;;;;;;;;;;;;;;;;;;;
"GBOV_RM7_181";"Blandy Experimental Farm";"Courtney Meier";"cmeier@battelleecology.org";"support-copernicus-gbov@acri-st.fr";"NEON";"183";"Deciduous Broadleaf";39.0602607727051;-78.0716400146484;"20170621T000000Z";"2.0";0;0;"5.01";"3.9";"3.20";"2.3";"0.878";"0.65";"0.846";"0.62";"0.31";"0.6";"0.22";"0.4";"0.64";"0.58";"0.035";"0.05";"0.033";"0.04";"0.96";"0.96";"0.06";"0.13";"0.05";"0.09"
