"GBOV_ID";"Site";"GROUND_DATA_PI";"GROUND_DATA_PIs_Email";"GBOV_Email";"Network";"Elevation";"IGBP_class";"Lat_IS";"Lon_IS";"TIME_IS";"Version";"up_flag";"down_flag";"LAI_Miller_up";"LAI_Warren_up";"LAIe_Miller_up";"LAIe_Warren_up";"LAI_Miller_down";"LAI_Warren_down";"LAIe_Miller_down";"LAIe_Warren_down";"LAI_Miller_up_err";"LAI_Warren_up_err";"LAIe_Miller_up_err";"LAIe_Warren_up_err";"clumping_Miller_up";"clumping_Warren_up";"LAI_Miller_down_err";"LAI_Warren_down_err";"LAIe_Miller_down_err";"LAIe_Warren_down_err";"clumping_Miller_down";"clumping_Warren_down";"clumping_Miller_up_err";"clumping_Warren_up_err";"clumping_Miller_down_err";"clumping_Warren_down_err"
"GBOV_RM7_211";"Smithsonian Environmental Research Center";"Courtney Meier";"cmeier@battelleecology.org";"support-copernicus-gbov@acri-st.fr";"NEON";"15";"Croplands";38.89016;-76.5601;"20170406T000000Z";"2.0";0;0;"0.714";"0.80";"0.616";"0.650";"0.0320";"0.045";"0.0312";"0.045";"0.025";"0.06";"0.018";"0.030";"0.86";"0.81";"0.0030";"0.005";"0.0027";"0.005";"0.97";"0.98";"0.04";"0.07";"0.12";"0.16"
"GBOV_RM7_211";"Smithsonian Environmental Research Center";"Courtney Meier";"cmeier@battelleecology.org";"support-copernicus-gbov@acri-st.fr";"NEON";"15";"Croplands";38.89016;-76.5601;"20170406T200900Z";"1.0";;;;;;;;;;;;;;;;;;;;;;;;;;
"GBOV_RM7_211";"Smithsonian Environmental Research Center";"Courtney Meier";"cmeier@battelleecology.org";"support-copernicus-gbov@acri-st.fr";"NEON";"15";"Croplands";38.89016;-76.5601;"20170419T000000Z";"2.0";0;0;"1.96";"1.96";"1.67";"1.59";"0.046";"0.079";"0.043";"0.068";"0.06";"0.09";"0.05";"0.06";"0.852";"0.82";"0.006";"0.028";"0.005";"0.017";"0.94";"0.9";"0.034";"0.05";"0.16";"0.4"
"GBOV_RM7_211";"Smithsonian Environmental Research Center";"Courtney Meier";"cmeier@battelleecology.org";"support-copernicus-gbov@acri-st.fr";"NEON";"15";"Croplands";38.89016;-76.5601;"20170419T141200Z";"1.0";;;;;;;;;;;;;;;;;;;;;;;;;;
"GBOV_RM7_211";"Smithsonian Environmental Research Center";"Courtney Meier";"cmeier@battelleecology.org";"support-copernicus-gbov@acri-st.fr";"NEON";"15";"Croplands";38.89016;-76.5601;"20170504T202400Z";"2.0";0;0;"5.56";"4.37";"4.24";"3.28";"0.430";"0.41";"0.403";"0.373";"0.14";"0.18";"0.12";"0.16";"0.762";"0.75";"0.022";"0.04";"0.020";"0.034";"0.94";"0.91";"0.029";"0.05";"0.07";"0.13"
"GBOV_RM7_211";"Smithsonian Environmental Research Center";"Courtney Meier";"cmeier@battelleecology.org";"support-copernicus-gbov@acri-st.fr";"NEON";"15";"Croplands";38.89016;-76.5601;"20170524T180200Z";"2.0";0;0;"6.12";"4.57";"4.58";"3.27";"0.288";"0.30";"0.261";"0.267";"0.15";"0.17";"0.13";"0.15";"0.749";"0.71";"0.021";"0.04";"0.016";"0.026";"0.91";"0.90";"0.028";"0.04";"0.09";"0.14"
"GBOV_RM7_211";"Smithsonian Environmental Research Center";"Courtney Meier";"cmeier@battelleecology.org";"support-copernicus-gbov@acri-st.fr";"NEON";"15";"Croplands";38.89016;-76.5601;"20170603T135700Z";"2.0";0;0;"6.37";"4.58";"4.86";"3.41";"0.184";"0.192";"0.166";"0.175";"0.15";"0.16";"0.14";"0.18";"0.763";"0.74";"0.016";"0.029";"0.014";"0.024";"0.90";"0.91";"0.029";"0.05";"0.11";"0.19"
"GBOV_RM7_211";"Smithsonian Environmental Research Center";"Courtney Meier";"cmeier@battelleecology.org";"support-copernicus-gbov@acri-st.fr";"NEON";"15";"Croplands";38.89016;-76.5601;"20170616T034800Z";"2.0";0;0;"6.49";"4.71";"4.94";"3.39";"0.307";"0.38";"0.277";"0.311";"0.16";"0.19";"0.14";"0.17";"0.761";"0.72";"0.024";"0.07";"0.019";"0.031";"0.90";"0.81";"0.028";"0.05";"0.09";"0.16"
"GBOV_RM7_211";"Smithsonian Environmental Research Center";"Courtney Meier";"cmeier@battelleecology.org";"support-copernicus-gbov@acri-st.fr";"NEON";"15";"Croplands";38.89016;-76.5601;"20170628T202200Z";"2.0";0;0;"6.51";"4.66";"5.02";"3.48";"0.212";"0.22";"0.176";"0.171";"0.16";"0.18";"0.14";"0.17";"0.771";"0.75";"0.026";"0.04";"0.016";"0.015";"0.83";"0.79";"0.029";"0.05";"0.13";"0.17"
"GBOV_RM7_211";"Smithsonian Environmental Research Center";"Courtney Meier";"cmeier@battelleecology.org";"support-copernicus-gbov@acri-st.fr";"NEON";"15";"Croplands";38.89016;-76.5601;"20170711T000000Z";"2.0";0;0;"6.31";"4.75";"4.84";"3.62";"0.483";"0.408";"0.468";"0.396";"0.16";"0.17";"0.14";"0.15";"0.767";"0.76";"0.020";"0.028";"0.019";"0.026";"0.97";"0.97";"0.029";"0.04";"0.06";"0.09"
"GBOV_RM7_211";"Smithsonian Environmental Research Center";"Courtney Meier";"cmeier@battelleecology.org";"support-copernicus-gbov@acri-st.fr";"NEON";"15";"Croplands";38.89016;-76.5601;"20170711T205300Z";"1.0";;;;;;;;;;;;;;;;;;;;;;;;;;
"GBOV_RM7_211";"Smithsonian Environmental Research Center";"Courtney Meier";"cmeier@battelleecology.org";"support-copernicus-gbov@acri-st.fr";"NEON";"15";"Croplands";38.89016;-76.5601;"20170731T000000Z";"2.0";0;0;"6.19";"4.86";"4.76";"3.64";"0.390";"0.325";"0.352";"0.307";"0.15";"0.17";"0.13";"0.18";"0.768";"0.75";"0.022";"0.024";"0.018";"0.021";"0.90";"0.95";"0.028";"0.05";"0.07";"0.10"
