"GBOV_ID";"Site";"GROUND_DATA_PI";"GROUND_DATA_PIs_Email";"GBOV_Email";"Network";"Elevation";"IGBP_class";"Lat_IS";"Lon_IS";"TIME_IS";"Version";"up_flag";"down_flag";"LAI_Miller_up";"LAI_Warren_up";"LAIe_Miller_up";"LAIe_Warren_up";"LAI_Miller_down";"LAI_Warren_down";"LAIe_Miller_down";"LAIe_Warren_down";"LAI_Miller_up_err";"LAI_Warren_up_err";"LAIe_Miller_up_err";"LAIe_Warren_up_err";"clumping_Miller_up";"clumping_Warren_up";"LAI_Miller_down_err";"LAI_Warren_down_err";"LAIe_Miller_down_err";"LAIe_Warren_down_err";"clumping_Miller_down";"clumping_Warren_down";"clumping_Miller_up_err";"clumping_Warren_up_err";"clumping_Miller_down_err";"clumping_Warren_down_err"
"GBOV_RM7_178";"Harvard Forest";"Courtney Meier";"cmeier@battelleecology.org";"support-copernicus-gbov@acri-st.fr";"NEON";"351";"Mixed Forest";42.5377998352051;-72.171501159668;"20170425T000000Z";"2.0";0;0;"2.37";"2.74";"1.57";"1.77";"0.145";"0.120";"0.140";"0.117";"0.10";"0.20";"0.06";"0.09";"0.66";"0.65";"0.008";"0.009";"0.007";"0.009";"0.96";"0.98";"0.04";"0.06";"0.07";"0.11"
"GBOV_RM7_178";"Harvard Forest";"Courtney Meier";"cmeier@battelleecology.org";"support-copernicus-gbov@acri-st.fr";"NEON";"351";"Mixed Forest";42.5377998352051;-72.171501159668;"20170425T103300Z";"1.0";;;;;;;;;;;;;;;;;;;;;;;;;;
"GBOV_RM7_178";"Harvard Forest";"Courtney Meier";"cmeier@battelleecology.org";"support-copernicus-gbov@acri-st.fr";"NEON";"351";"Mixed Forest";42.5377998352051;-72.171501159668;"20170508T000000Z";"2.0";0;0;"2.43";"2.81";"1.70";"1.99";"0.066";"0.063";"0.057";"0.055";"0.09";"0.19";"0.06";"0.12";"0.70";"0.71";"0.012";"0.017";"0.009";"0.012";"0.86";"0.88";"0.04";"0.06";"0.20";"0.31"
"GBOV_RM7_178";"Harvard Forest";"Courtney Meier";"cmeier@battelleecology.org";"support-copernicus-gbov@acri-st.fr";"NEON";"351";"Mixed Forest";42.5377998352051;-72.171501159668;"20170508T151800Z";"1.0";;;;;;;;;;;;;;;;;;;;;;;;;;
"GBOV_RM7_178";"Harvard Forest";"Courtney Meier";"cmeier@battelleecology.org";"support-copernicus-gbov@acri-st.fr";"NEON";"351";"Mixed Forest";42.5377998352051;-72.171501159668;"20170523T000000Z";"2.0";0;0;"3.26";"3.13";"2.50";"2.41";"0.170";"0.123";"0.147";"0.111";"0.10";"0.12";"0.08";"0.10";"0.767";"0.77";"0.017";"0.020";"0.013";"0.017";"0.87";"0.90";"0.033";"0.04";"0.11";"0.20"
"GBOV_RM7_178";"Harvard Forest";"Courtney Meier";"cmeier@battelleecology.org";"support-copernicus-gbov@acri-st.fr";"NEON";"351";"Mixed Forest";42.5377998352051;-72.171501159668;"20170523T053500Z";"1.0";;;;;;;;;;;;;;;;;;;;;;;;;;
"GBOV_RM7_178";"Harvard Forest";"Courtney Meier";"cmeier@battelleecology.org";"support-copernicus-gbov@acri-st.fr";"NEON";"351";"Mixed Forest";42.5377998352051;-72.171501159668;"20170605T000000Z";"2.0";0;0;"4.29";"4.39";"3.30";"3.28";"0.232";"0.19";"0.195";"0.174";"0.12";"0.19";"0.09";"0.15";"0.771";"0.75";"0.024";"0.04";"0.018";"0.031";"0.84";"0.89";"0.030";"0.05";"0.12";"0.23"
"GBOV_RM7_178";"Harvard Forest";"Courtney Meier";"cmeier@battelleecology.org";"support-copernicus-gbov@acri-st.fr";"NEON";"351";"Mixed Forest";42.5377998352051;-72.171501159668;"20170605T111100Z";"1.0";;;;;;;;;;;;;;;;;;;;;;;;;;
"GBOV_RM7_178";"Harvard Forest";"Courtney Meier";"cmeier@battelleecology.org";"support-copernicus-gbov@acri-st.fr";"NEON";"351";"Mixed Forest";42.5377998352051;-72.171501159668;"20170621T000000Z";"2.0";64;0;"5.15";"4.38";"3.79";"3.22";"0.29";"0.21";"0.232";"0.177";"0.15";"0.18";"0.11";"0.16";"0.735";"0.74";"0.04";"0.04";"0.024";"0.020";"0.80";"0.83";"0.030";"0.05";"0.13";"0.20"
"GBOV_RM7_178";"Harvard Forest";"Courtney Meier";"cmeier@battelleecology.org";"support-copernicus-gbov@acri-st.fr";"NEON";"351";"Mixed Forest";42.5377998352051;-72.171501159668;"20170621T052400Z";"1.0";;;;;;;;;;;;;;;;;;;;;;;;;;
