"GBOV_ID";"Site";"GROUND_DATA_PI";"GROUND_DATA_PIs_Email";"GBOV_Email";"Network";"Elevation";"IGBP_class";"Lat_IS";"Lon_IS";"TIME_IS";"Version";"up_flag";"down_flag";"LAI_Miller_up";"LAI_Warren_up";"LAIe_Miller_up";"LAIe_Warren_up";"LAI_Miller_down";"LAI_Warren_down";"LAIe_Miller_down";"LAIe_Warren_down";"LAI_Miller_up_err";"LAI_Warren_up_err";"LAIe_Miller_up_err";"LAIe_Warren_up_err";"clumping_Miller_up";"clumping_Warren_up";"LAI_Miller_down_err";"LAI_Warren_down_err";"LAIe_Miller_down_err";"LAIe_Warren_down_err";"clumping_Miller_down";"clumping_Warren_down";"clumping_Miller_up_err";"clumping_Warren_up_err";"clumping_Miller_down_err";"clumping_Warren_down_err"
"GBOV_RM7_393";"Jones Ecological Research Center";"Courtney Meier";"cmeier@battelleecology.org";"support-copernicus-gbov@acri-st.fr";"NEON";"44";"Evergreen Needleleaf";31.1948394775391;-84.468777;"20170406T000000Z";"2.0";0;0;"3.50";"3.02";"2.69";"2.13";"0.238";"0.218";"0.228";"0.205";"0.11";"0.17";"0.08";"0.10";"0.769";"0.71";"0.012";"0.024";"0.011";"0.021";"0.96";"0.94";"0.032";"0.05";"0.07";"0.14"
"GBOV_RM7_393";"Jones Ecological Research Center";"Courtney Meier";"cmeier@battelleecology.org";"support-copernicus-gbov@acri-st.fr";"NEON";"44";"Evergreen Needleleaf";31.1948394775391;-84.468777;"20170406T191900Z";"1.0";;;;;;;;;;;;;;;;;;;;;;;;;;
"GBOV_RM7_393";"Jones Ecological Research Center";"Courtney Meier";"cmeier@battelleecology.org";"support-copernicus-gbov@acri-st.fr";"NEON";"44";"Evergreen Needleleaf";31.1948394775391;-84.468777;"20170417T000000Z";"2.0";0;0;"4.46";"3.96";"3.35";"2.76";"0.218";"0.204";"0.206";"0.196";"0.12";"0.18";"0.09";"0.12";"0.752";"0.70";"0.016";"0.025";"0.014";"0.023";"0.95";"0.96";"0.029";"0.04";"0.10";"0.16"
"GBOV_RM7_393";"Jones Ecological Research Center";"Courtney Meier";"cmeier@battelleecology.org";"support-copernicus-gbov@acri-st.fr";"NEON";"44";"Evergreen Needleleaf";31.1948394775391;-84.468777;"20170417T192000Z";"1.0";;;;;;;;;;;;;;;;;;;;;;;;;;
"GBOV_RM7_393";"Jones Ecological Research Center";"Courtney Meier";"cmeier@battelleecology.org";"support-copernicus-gbov@acri-st.fr";"NEON";"44";"Evergreen Needleleaf";31.1948394775391;-84.468777;"20170502T000000Z";"2.0";0;0;"4.25";"3.59";"3.28";"2.64";"0.412";"0.352";"0.394";"0.339";"0.12";"0.16";"0.09";"0.10";"0.772";"0.74";"0.020";"0.028";"0.019";"0.027";"0.96";"0.96";"0.030";"0.04";"0.07";"0.11"
"GBOV_RM7_393";"Jones Ecological Research Center";"Courtney Meier";"cmeier@battelleecology.org";"support-copernicus-gbov@acri-st.fr";"NEON";"44";"Evergreen Needleleaf";31.1948394775391;-84.468777;"20170502T192000Z";"1.0";;;;;;;;;;;;;;;;;;;;;;;;;;
"GBOV_RM7_393";"Jones Ecological Research Center";"Courtney Meier";"cmeier@battelleecology.org";"support-copernicus-gbov@acri-st.fr";"NEON";"44";"Evergreen Needleleaf";31.1948394775391;-84.468777;"20170516T000000Z";"2.0";0;0;"4.37";"3.53";"3.31";"2.60";"0.366";"0.341";"0.352";"0.329";"0.12";"0.16";"0.09";"0.12";"0.757";"0.74";"0.014";"0.023";"0.013";"0.021";"0.96";"0.97";"0.030";"0.05";"0.05";"0.09"
"GBOV_RM7_393";"Jones Ecological Research Center";"Courtney Meier";"cmeier@battelleecology.org";"support-copernicus-gbov@acri-st.fr";"NEON";"44";"Evergreen Needleleaf";31.1948394775391;-84.468777;"20170516T071500Z";"1.0";;;;;;;;;;;;;;;;;;;;;;;;;;
"GBOV_RM7_393";"Jones Ecological Research Center";"Courtney Meier";"cmeier@battelleecology.org";"support-copernicus-gbov@acri-st.fr";"NEON";"44";"Evergreen Needleleaf";31.1948394775391;-84.468777;"20170530T000000Z";"2.0";0;0;"4.55";"3.89";"3.49";"2.95";"0.131";"0.109";"0.123";"0.106";"0.13";"0.14";"0.10";"0.12";"0.768";"0.76";"0.008";"0.011";"0.007";"0.010";"0.94";"0.97";"0.030";"0.04";"0.08";"0.13"
"GBOV_RM7_393";"Jones Ecological Research Center";"Courtney Meier";"cmeier@battelleecology.org";"support-copernicus-gbov@acri-st.fr";"NEON";"44";"Evergreen Needleleaf";31.1948394775391;-84.468777;"20170530T185800Z";"1.0";;;;;;;;;;;;;;;;;;;;;;;;;;
"GBOV_RM7_393";"Jones Ecological Research Center";"Courtney Meier";"cmeier@battelleecology.org";"support-copernicus-gbov@acri-st.fr";"NEON";"44";"Evergreen Needleleaf";31.1948394775391;-84.468777;"20170614T000000Z";"2.0";0;0;"4.46";"3.57";"3.37";"2.62";"0.303";"0.248";"0.278";"0.239";"0.12";"0.13";"0.09";"0.10";"0.754";"0.73";"0.020";"0.017";"0.015";"0.016";"0.92";"0.96";"0.029";"0.04";"0.08";"0.09"
"GBOV_RM7_393";"Jones Ecological Research Center";"Courtney Meier";"cmeier@battelleecology.org";"support-copernicus-gbov@acri-st.fr";"NEON";"44";"Evergreen Needleleaf";31.1948394775391;-84.468777;"20170614T202600Z";"1.0";;;;;;;;;;;;;;;;;;;;;;;;;;
"GBOV_RM7_393";"Jones Ecological Research Center";"Courtney Meier";"cmeier@battelleecology.org";"support-copernicus-gbov@acri-st.fr";"NEON";"44";"Evergreen Needleleaf";31.1948394775391;-84.468777;"20170626T000000Z";"2.0";0;0;"4.62";"3.69";"3.46";"2.73";"0.197";"0.192";"0.183";"0.181";"0.14";"0.15";"0.10";"0.10";"0.749";"0.74";"0.013";"0.016";"0.010";"0.013";"0.93";"0.95";"0.031";"0.04";"0.08";"0.10"
"GBOV_RM7_393";"Jones Ecological Research Center";"Courtney Meier";"cmeier@battelleecology.org";"support-copernicus-gbov@acri-st.fr";"NEON";"44";"Evergreen Needleleaf";31.1948394775391;-84.468777;"20170626T194500Z";"1.0";;;;;;;;;;;;;;;;;;;;;;;;;;
"GBOV_RM7_393";"Jones Ecological Research Center";"Courtney Meier";"cmeier@battelleecology.org";"support-copernicus-gbov@acri-st.fr";"NEON";"44";"Evergreen Needleleaf";31.1948394775391;-84.468777;"20170713T014800Z";"1.0";;;;;;;;;;;;;;;;;;;;;;;;;;
"GBOV_RM7_393";"Jones Ecological Research Center";"Courtney Meier";"cmeier@battelleecology.org";"support-copernicus-gbov@acri-st.fr";"NEON";"44";"Evergreen Needleleaf";31.1948394775391;-84.468777;"20170726T074100Z";"1.0";;;;;;;;;;;;;;;;;;;;;;;;;;
"GBOV_RM7_393";"Jones Ecological Research Center";"Courtney Meier";"cmeier@battelleecology.org";"support-copernicus-gbov@acri-st.fr";"NEON";"44";"Evergreen Needleleaf";31.1948394775391;-84.468777;"20170807T000000Z";"2.0";0;0;"4.14";"3.82";"3.06";"2.66";"0.232";"0.178";"0.186";"0.156";"0.12";"0.19";"0.09";"0.15";"0.740";"0.69";"0.031";"0.030";"0.015";"0.018";"0.80";"0.87";"0.031";"0.05";"0.13";"0.18"
"GBOV_RM7_393";"Jones Ecological Research Center";"Courtney Meier";"cmeier@battelleecology.org";"support-copernicus-gbov@acri-st.fr";"NEON";"44";"Evergreen Needleleaf";31.1948394775391;-84.468777;"20170807T194400Z";"1.0";;;;;;;;;;;;;;;;;;;;;;;;;;
"GBOV_RM7_393";"Jones Ecological Research Center";"Courtney Meier";"cmeier@battelleecology.org";"support-copernicus-gbov@acri-st.fr";"NEON";"44";"Evergreen Needleleaf";31.1948394775391;-84.468777;"20170824T000000Z";"2.0";8;0;"4.42";"3.58";"3.46";"2.68";"0.338";"0.31";"0.310";"0.276";"0.12";"0.14";"0.09";"0.10";"0.784";"0.75";"0.021";"0.04";"0.016";"0.027";"0.92";"0.90";"0.030";"0.04";"0.07";"0.15"
"GBOV_RM7_393";"Jones Ecological Research Center";"Courtney Meier";"cmeier@battelleecology.org";"support-copernicus-gbov@acri-st.fr";"NEON";"44";"Evergreen Needleleaf";31.1948394775391;-84.468777;"20170824T075200Z";"1.0";;;;;;;;;;;;;;;;;;;;;;;;;;
"GBOV_RM7_393";"Jones Ecological Research Center";"Courtney Meier";"cmeier@battelleecology.org";"support-copernicus-gbov@acri-st.fr";"NEON";"44";"Evergreen Needleleaf";31.1948394775391;-84.468777;"20170906T000000Z";"2.0";0;0;"4.26";"3.77";"3.29";"2.80";"0.165";"0.132";"0.146";"0.125";"0.12";"0.14";"0.09";"0.12";"0.772";"0.74";"0.019";"0.020";"0.014";"0.017";"0.89";"0.95";"0.030";"0.04";"0.13";"0.19"
