"GBOV_ID";"Site";"GROUND_DATA_PI";"GROUND_DATA_PIs_Email";"GBOV_Email";"Network";"Elevation";"IGBP_class";"Lat_IS";"Lon_IS";"TIME_IS";"Version";"up_flag";"down_flag";"LAI_Miller_up";"LAI_Warren_up";"LAIe_Miller_up";"LAIe_Warren_up";"LAI_Miller_down";"LAI_Warren_down";"LAIe_Miller_down";"LAIe_Warren_down";"LAI_Miller_up_err";"LAI_Warren_up_err";"LAIe_Miller_up_err";"LAIe_Warren_up_err";"clumping_Miller_up";"clumping_Warren_up";"LAI_Miller_down_err";"LAI_Warren_down_err";"LAIe_Miller_down_err";"LAIe_Warren_down_err";"clumping_Miller_down";"clumping_Warren_down";"clumping_Miller_up_err";"clumping_Warren_up_err";"clumping_Miller_down_err";"clumping_Warren_down_err"
"GBOV_RM7_372";"Steigerwaldt Land Services";"Courtney Meier";"cmeier@battelleecology.org";"support-copernicus-gbov@acri-st.fr";"NEON";"481";"Deciduous Broadleaf";45.5089416503906;-89.5863723754883;"20170504T000000Z";"2.0";0;16;"0.471";"0.447";"0.428";"0.391";"0.180";"0.178";"0.169";"0.173";"0.017";"0.028";"0.014";"0.020";"0.91";"0.87";"0.012";"0.014";"0.009";"0.013";"0.94";"0.97";"0.04";"0.07";"0.08";"0.10"
"GBOV_RM7_372";"Steigerwaldt Land Services";"Courtney Meier";"cmeier@battelleecology.org";"support-copernicus-gbov@acri-st.fr";"NEON";"481";"Deciduous Broadleaf";45.5089416503906;-89.5863723754883;"20170504T171600Z";"1.0";;;;;;;;;;;;;;;;;;;;;;;;;;
"GBOV_RM7_372";"Steigerwaldt Land Services";"Courtney Meier";"cmeier@battelleecology.org";"support-copernicus-gbov@acri-st.fr";"NEON";"481";"Deciduous Broadleaf";45.5089416503906;-89.5863723754883;"20170517T000000Z";"2.0";0;0;"0.811";"1.04";"0.685";"0.83";"0.75";"0.68";"0.64";"0.58";"0.035";"0.07";"0.029";"0.04";"0.84";"0.80";"0.05";"0.07";"0.04";"0.06";"0.85";"0.85";"0.05";"0.07";"0.08";"0.12"
"GBOV_RM7_372";"Steigerwaldt Land Services";"Courtney Meier";"cmeier@battelleecology.org";"support-copernicus-gbov@acri-st.fr";"NEON";"481";"Deciduous Broadleaf";45.5089416503906;-89.5863723754883;"20170517T143600Z";"1.0";;;;;;;;;;;;;;;;;;;;;;;;;;
"GBOV_RM7_372";"Steigerwaldt Land Services";"Courtney Meier";"cmeier@battelleecology.org";"support-copernicus-gbov@acri-st.fr";"NEON";"481";"Deciduous Broadleaf";45.5089416503906;-89.5863723754883;"20170601T000000Z";"2.0";0;16;"2.88";"2.44";"1.92";"1.67";"2.60";"2.17";"1.83";"1.56";"0.18";"0.16";"0.10";"0.10";"0.67";"0.68";"0.16";"0.21";"0.11";"0.15";"0.70";"0.72";"0.05";"0.06";"0.06";"0.10"
"GBOV_RM7_372";"Steigerwaldt Land Services";"Courtney Meier";"cmeier@battelleecology.org";"support-copernicus-gbov@acri-st.fr";"NEON";"481";"Deciduous Broadleaf";45.5089416503906;-89.5863723754883;"20170601T193600Z";"1.0";;;;;;;;;;;;;;;;;;;;;;;;;;
"GBOV_RM7_372";"Steigerwaldt Land Services";"Courtney Meier";"cmeier@battelleecology.org";"support-copernicus-gbov@acri-st.fr";"NEON";"481";"Deciduous Broadleaf";45.5089416503906;-89.5863723754883;"20170615T000000Z";"2.0";0;0;"4.53";"3.74";"3.05";"2.51";"4.23";"3.30";"2.94";"2.36";"0.18";"0.19";"0.12";"0.15";"0.67";"0.67";"0.21";"0.27";"0.15";"0.21";"0.70";"0.72";"0.04";"0.05";"0.05";"0.09"
"GBOV_RM7_372";"Steigerwaldt Land Services";"Courtney Meier";"cmeier@battelleecology.org";"support-copernicus-gbov@acri-st.fr";"NEON";"481";"Deciduous Broadleaf";45.5089416503906;-89.5863723754883;"20170615T200900Z";"1.0";;;;;;;;;;;;;;;;;;;;;;;;;;
"GBOV_RM7_372";"Steigerwaldt Land Services";"Courtney Meier";"cmeier@battelleecology.org";"support-copernicus-gbov@acri-st.fr";"NEON";"481";"Deciduous Broadleaf";45.5089416503906;-89.5863723754883;"20170628T000000Z";"2.0";0;-999;"4.29";"3.68";"3.10";"2.74";"-999";"-999";"-999";"-999";"0.17";"0.19";"0.12";"0.14";"0.72";"0.75";-999;-999;-999;-999;"-999";"-999";"0.04";"0.05";-999;-999
"GBOV_RM7_372";"Steigerwaldt Land Services";"Courtney Meier";"cmeier@battelleecology.org";"support-copernicus-gbov@acri-st.fr";"NEON";"481";"Deciduous Broadleaf";45.5089416503906;-89.5863723754883;"20170628T105500Z";"1.0";;;;;;;;;;;;;;;;;;;;;;;;;;
