"GBOV_ID";"Site";"GROUND_DATA_PI";"GROUND_DATA_PIs_Email";"GBOV_Email";"Network";"Elevation";"IGBP_class";"Lat_IS";"Lon_IS";"TIME_IS";"Version";"up_flag";"down_flag";"LAI_Miller_up";"LAI_Warren_up";"LAIe_Miller_up";"LAIe_Warren_up";"LAI_Miller_down";"LAI_Warren_down";"LAIe_Miller_down";"LAIe_Warren_down";"LAI_Miller_up_err";"LAI_Warren_up_err";"LAIe_Miller_up_err";"LAIe_Warren_up_err";"clumping_Miller_up";"clumping_Warren_up";"LAI_Miller_down_err";"LAI_Warren_down_err";"LAIe_Miller_down_err";"LAIe_Warren_down_err";"clumping_Miller_down";"clumping_Warren_down";"clumping_Miller_up_err";"clumping_Warren_up_err";"clumping_Miller_down_err";"clumping_Warren_down_err"
"GBOV_RM7_220";"Ordway Swisher Biological Station";"Courtney Meier";"cmeier@battelleecology.org";"support-copernicus-gbov@acri-st.fr";"NEON";"45";"Evergreen Needleleaf";29.6839;-81.9934;"20170328T000000Z";"2.0";0;8;"0.98";"0.80";"0.60";"0.53";"0.098";"0.102";"0.096";"0.100";"0.07";"0.08";"0.04";"0.04";"0.61";"0.66";"0.005";"0.008";"0.005";"0.008";"0.98";"0.99";"0.06";"0.08";"0.07";"0.11"
"GBOV_RM7_220";"Ordway Swisher Biological Station";"Courtney Meier";"cmeier@battelleecology.org";"support-copernicus-gbov@acri-st.fr";"NEON";"45";"Evergreen Needleleaf";29.6839;-81.9934;"20170328T190000Z";"1.0";;;;;;;;;;;;;;;;;;;;;;;;;;
"GBOV_RM7_220";"Ordway Swisher Biological Station";"Courtney Meier";"cmeier@battelleecology.org";"support-copernicus-gbov@acri-st.fr";"NEON";"45";"Evergreen Needleleaf";29.6839;-81.9934;"20170411T000000Z";"2.0";0;8;"1.20";"0.91";"0.804";"0.614";"0.163";"0.179";"0.144";"0.162";"0.05";"0.08";"0.030";"0.035";"0.67";"0.67";"0.015";"0.025";"0.013";"0.022";"0.88";"0.91";"0.04";"0.07";"0.11";"0.18"
"GBOV_RM7_220";"Ordway Swisher Biological Station";"Courtney Meier";"cmeier@battelleecology.org";"support-copernicus-gbov@acri-st.fr";"NEON";"45";"Evergreen Needleleaf";29.6839;-81.9934;"20170411T073800Z";"1.0";;;;;;;;;;;;;;;;;;;;;;;;;;
"GBOV_RM7_220";"Ordway Swisher Biological Station";"Courtney Meier";"cmeier@battelleecology.org";"support-copernicus-gbov@acri-st.fr";"NEON";"45";"Evergreen Needleleaf";29.6839;-81.9934;"20170424T000000Z";"2.0";0;8;"0.80";"0.79";"0.511";"0.53";"0.046";"0.047";"0.043";"0.045";"0.05";"0.08";"0.032";"0.04";"0.64";"0.67";"0.007";"0.010";"0.006";"0.009";"0.93";"0.96";"0.06";"0.09";"0.18";"0.29"
"GBOV_RM7_220";"Ordway Swisher Biological Station";"Courtney Meier";"cmeier@battelleecology.org";"support-copernicus-gbov@acri-st.fr";"NEON";"45";"Evergreen Needleleaf";29.6839;-81.9934;"20170424T192200Z";"1.0";;;;;;;;;;;;;;;;;;;;;;;;;;
"GBOV_RM7_220";"Ordway Swisher Biological Station";"Courtney Meier";"cmeier@battelleecology.org";"support-copernicus-gbov@acri-st.fr";"NEON";"45";"Evergreen Needleleaf";29.6839;-81.9934;"20170509T000000Z";"2.0";0;16;"0.94";"0.77";"0.544";"0.492";"0.092";"0.094";"0.081";"0.079";"0.06";"0.08";"0.034";"0.035";"0.58";"0.64";"0.013";"0.032";"0.011";"0.024";"0.88";"0.8";"0.05";"0.08";"0.17";"0.4"
"GBOV_RM7_220";"Ordway Swisher Biological Station";"Courtney Meier";"cmeier@battelleecology.org";"support-copernicus-gbov@acri-st.fr";"NEON";"45";"Evergreen Needleleaf";29.6839;-81.9934;"20170509T191400Z";"1.0";;;;;;;;;;;;;;;;;;;;;;;;;;
"GBOV_RM7_220";"Ordway Swisher Biological Station";"Courtney Meier";"cmeier@battelleecology.org";"support-copernicus-gbov@acri-st.fr";"NEON";"45";"Evergreen Needleleaf";29.6839;-81.9934;"20170523T000000Z";"2.0";0;32;"0.86";"0.76";"0.519";"0.52";"0.034";"0.029";"0.028";"0.025";"0.06";"0.07";"0.033";"0.04";"0.61";"0.68";"0.008";"0.008";"0.005";"0.007";"0.84";"0.87";"0.06";"0.08";"0.25";"0.34"
"GBOV_RM7_220";"Ordway Swisher Biological Station";"Courtney Meier";"cmeier@battelleecology.org";"support-copernicus-gbov@acri-st.fr";"NEON";"45";"Evergreen Needleleaf";29.6839;-81.9934;"20170523T071900Z";"1.0";;;;;;;;;;;;;;;;;;;;;;;;;;
"GBOV_RM7_220";"Ordway Swisher Biological Station";"Courtney Meier";"cmeier@battelleecology.org";"support-copernicus-gbov@acri-st.fr";"NEON";"45";"Evergreen Needleleaf";29.6839;-81.9934;"20170608T000000Z";"2.0";0;0;"0.70";"0.84";"0.502";"0.56";"0.099";"0.117";"0.091";"0.104";"0.04";"0.10";"0.030";"0.05";"0.71";"0.66";"0.013";"0.031";"0.010";"0.023";"0.91";"0.89";"0.06";"0.10";"0.15";"0.31"
"GBOV_RM7_220";"Ordway Swisher Biological Station";"Courtney Meier";"cmeier@battelleecology.org";"support-copernicus-gbov@acri-st.fr";"NEON";"45";"Evergreen Needleleaf";29.6839;-81.9934;"20170608T074600Z";"1.0";;;;;;;;;;;;;;;;;;;;;;;;;;
"GBOV_RM7_220";"Ordway Swisher Biological Station";"Courtney Meier";"cmeier@battelleecology.org";"support-copernicus-gbov@acri-st.fr";"NEON";"45";"Evergreen Needleleaf";29.6839;-81.9934;"20170620T000000Z";"2.0";32;0;"0.76";"0.93";"0.513";"0.60";"0.107";"0.078";"0.096";"0.072";"0.04";"0.08";"0.029";"0.05";"0.68";"0.64";"0.015";"0.017";"0.013";"0.015";"0.90";"0.92";"0.05";"0.07";"0.17";"0.28"
"GBOV_RM7_220";"Ordway Swisher Biological Station";"Courtney Meier";"cmeier@battelleecology.org";"support-copernicus-gbov@acri-st.fr";"NEON";"45";"Evergreen Needleleaf";29.6839;-81.9934;"20170620T071300Z";"1.0";;;;;;;;;;;;;;;;;;;;;;;;;;
"GBOV_RM7_220";"Ordway Swisher Biological Station";"Courtney Meier";"cmeier@battelleecology.org";"support-copernicus-gbov@acri-st.fr";"NEON";"45";"Evergreen Needleleaf";29.6839;-81.9934;"20170705T000000Z";"2.0";0;8;"0.81";"0.85";"0.512";"0.52";"0.532";"0.397";"0.513";"0.39";"0.06";"0.10";"0.034";"0.05";"0.63";"0.61";"0.027";"0.035";"0.027";"0.04";"0.96";"0.97";"0.06";"0.09";"0.07";"0.13"
"GBOV_RM7_220";"Ordway Swisher Biological Station";"Courtney Meier";"cmeier@battelleecology.org";"support-copernicus-gbov@acri-st.fr";"NEON";"45";"Evergreen Needleleaf";29.6839;-81.9934;"20170705T202700Z";"1.0";;;;;;;;;;;;;;;;;;;;;;;;;;
"GBOV_RM7_220";"Ordway Swisher Biological Station";"Courtney Meier";"cmeier@battelleecology.org";"support-copernicus-gbov@acri-st.fr";"NEON";"45";"Evergreen Needleleaf";29.6839;-81.9934;"20170718T000000Z";"2.0";0;16;"1.02";"0.87";"0.64";"0.58";"0.259";"0.26";"0.242";"0.243";"0.06";"0.08";"0.04";"0.05";"0.63";"0.67";"0.020";"0.04";"0.018";"0.033";"0.93";"0.92";"0.05";"0.08";"0.10";"0.18"
"GBOV_RM7_220";"Ordway Swisher Biological Station";"Courtney Meier";"cmeier@battelleecology.org";"support-copernicus-gbov@acri-st.fr";"NEON";"45";"Evergreen Needleleaf";29.6839;-81.9934;"20170718T074300Z";"1.0";;;;;;;;;;;;;;;;;;;;;;;;;;
"GBOV_RM7_220";"Ordway Swisher Biological Station";"Courtney Meier";"cmeier@battelleecology.org";"support-copernicus-gbov@acri-st.fr";"NEON";"45";"Evergreen Needleleaf";29.6839;-81.9934;"20170801T000000Z";"2.0";0;0;"0.96";"0.91";"0.60";"0.60";"0.476";"0.42";"0.438";"0.39";"0.06";"0.08";"0.04";"0.05";"0.63";"0.67";"0.029";"0.05";"0.024";"0.04";"0.92";"0.91";"0.05";"0.08";"0.07";"0.14"
"GBOV_RM7_220";"Ordway Swisher Biological Station";"Courtney Meier";"cmeier@battelleecology.org";"support-copernicus-gbov@acri-st.fr";"NEON";"45";"Evergreen Needleleaf";29.6839;-81.9934;"20170801T201000Z";"1.0";;;;;;;;;;;;;;;;;;;;;;;;;;
"GBOV_RM7_220";"Ordway Swisher Biological Station";"Courtney Meier";"cmeier@battelleecology.org";"support-copernicus-gbov@acri-st.fr";"NEON";"45";"Evergreen Needleleaf";29.6839;-81.9934;"20170815T000000Z";"2.0";0;0;"1.05";"1.01";"0.62";"0.64";"0.138";"0.124";"0.132";"0.119";"0.07";"0.10";"0.04";"0.04";"0.59";"0.64";"0.009";"0.015";"0.008";"0.013";"0.96";"0.96";"0.06";"0.07";"0.09";"0.16"
"GBOV_RM7_220";"Ordway Swisher Biological Station";"Courtney Meier";"cmeier@battelleecology.org";"support-copernicus-gbov@acri-st.fr";"NEON";"45";"Evergreen Needleleaf";29.6839;-81.9934;"20170815T175700Z";"1.0";;;;;;;;;;;;;;;;;;;;;;;;;;
"GBOV_RM7_220";"Ordway Swisher Biological Station";"Courtney Meier";"cmeier@battelleecology.org";"support-copernicus-gbov@acri-st.fr";"NEON";"45";"Evergreen Needleleaf";29.6839;-81.9934;"20170829T000000Z";"2.0";0;0;"1.07";"0.97";"0.65";"0.62";"0.223";"0.214";"0.208";"0.205";"0.07";"0.10";"0.04";"0.06";"0.61";"0.65";"0.015";"0.023";"0.012";"0.021";"0.94";"0.96";"0.06";"0.09";"0.08";"0.14"
"GBOV_RM7_220";"Ordway Swisher Biological Station";"Courtney Meier";"cmeier@battelleecology.org";"support-copernicus-gbov@acri-st.fr";"NEON";"45";"Evergreen Needleleaf";29.6839;-81.9934;"20170829T075100Z";"1.0";;;;;;;;;;;;;;;;;;;;;;;;;;
"GBOV_RM7_220";"Ordway Swisher Biological Station";"Courtney Meier";"cmeier@battelleecology.org";"support-copernicus-gbov@acri-st.fr";"NEON";"45";"Evergreen Needleleaf";29.6839;-81.9934;"20170926T000000Z";"2.0";0;0;"0.98";"0.92";"0.605";"0.61";"0.181";"0.168";"0.171";"0.161";"0.06";"0.07";"0.035";"0.04";"0.62";"0.66";"0.013";"0.020";"0.011";"0.018";"0.94";"0.95";"0.05";"0.07";"0.09";"0.16"
"GBOV_RM7_220";"Ordway Swisher Biological Station";"Courtney Meier";"cmeier@battelleecology.org";"support-copernicus-gbov@acri-st.fr";"NEON";"45";"Evergreen Needleleaf";29.6839;-81.9934;"20170926T190500Z";"1.0";;;;;;;;;;;;;;;;;;;;;;;;;;
"GBOV_RM7_220";"Ordway Swisher Biological Station";"Courtney Meier";"cmeier@battelleecology.org";"support-copernicus-gbov@acri-st.fr";"NEON";"45";"Evergreen Needleleaf";29.6839;-81.9934;"20171011T000000Z";"2.0";0;0;"0.96";"0.96";"0.59";"0.62";"0.211";"0.178";"0.203";"0.173";"0.06";"0.11";"0.04";"0.05";"0.62";"0.65";"0.011";"0.020";"0.011";"0.019";"0.97";"0.97";"0.06";"0.09";"0.07";"0.15"
"GBOV_RM7_220";"Ordway Swisher Biological Station";"Courtney Meier";"cmeier@battelleecology.org";"support-copernicus-gbov@acri-st.fr";"NEON";"45";"Evergreen Needleleaf";29.6839;-81.9934;"20171011T184400Z";"1.0";;;;;;;;;;;;;;;;;;;;;;;;;;
"GBOV_RM7_220";"Ordway Swisher Biological Station";"Courtney Meier";"cmeier@battelleecology.org";"support-copernicus-gbov@acri-st.fr";"NEON";"45";"Evergreen Needleleaf";29.6839;-81.9934;"20171026T000000Z";"2.0";0;16;"0.93";"0.78";"0.56";"0.54";"0.126";"0.108";"0.117";"0.105";"0.07";"0.08";"0.04";"0.05";"0.61";"0.70";"0.013";"0.015";"0.010";"0.014";"0.93";"0.97";"0.06";"0.10";"0.12";"0.19"
