"GBOV_ID";"Site";"GROUND_DATA_PI";"GROUND_DATA_PIs_Email";"GBOV_Email";"Network";"Elevation";"IGBP_class";"Lat_IS";"Lon_IS";"TIME_IS";"Version";"up_flag";"down_flag";"LAI_Miller_up";"LAI_Warren_up";"LAIe_Miller_up";"LAIe_Warren_up";"LAI_Miller_down";"LAI_Warren_down";"LAIe_Miller_down";"LAIe_Warren_down";"LAI_Miller_up_err";"LAI_Warren_up_err";"LAIe_Miller_up_err";"LAIe_Warren_up_err";"clumping_Miller_up";"clumping_Warren_up";"LAI_Miller_down_err";"LAI_Warren_down_err";"LAIe_Miller_down_err";"LAIe_Warren_down_err";"clumping_Miller_down";"clumping_Warren_down";"clumping_Miller_up_err";"clumping_Warren_up_err";"clumping_Miller_down_err";"clumping_Warren_down_err"
"GBOV_RM7_1061";"Underc";"Courtney Meier";"cmeier@battelleecology.org";"support-copernicus-gbov@acri-st.fr";"NEON";"518";"Mixed Forest";46.233959;-89.53751;"20170510T000000Z";"2.0";0;0;"1.36";"1.66";"0.74";"0.92";"0.090";"0.099";"0.080";"0.092";"0.11";"0.18";"0.05";"0.08";"0.55";"0.56";"0.013";"0.018";"0.010";"0.015";"0.89";"0.93";"0.06";"0.08";"0.16";"0.23"
"GBOV_RM7_1061";"Underc";"Courtney Meier";"cmeier@battelleecology.org";"support-copernicus-gbov@acri-st.fr";"NEON";"518";"Mixed Forest";46.233959;-89.53751;"20170510T151300Z";"1.0";;;;;;;;;;;;;;;;;;;;;;;;;;
"GBOV_RM7_1061";"Underc";"Courtney Meier";"cmeier@battelleecology.org";"support-copernicus-gbov@acri-st.fr";"NEON";"518";"Mixed Forest";46.233959;-89.53751;"20170523T000000Z";"2.0";0;0;"1.88";"2.18";"1.04";"1.24";"0.222";"0.206";"0.203";"0.185";"0.14";"0.20";"0.06";"0.09";"0.55";"0.57";"0.018";"0.032";"0.014";"0.025";"0.91";"0.90";"0.05";"0.07";"0.10";"0.19"
"GBOV_RM7_1061";"Underc";"Courtney Meier";"cmeier@battelleecology.org";"support-copernicus-gbov@acri-st.fr";"NEON";"518";"Mixed Forest";46.233959;-89.53751;"20170523T140300Z";"1.0";;;;;;;;;;;;;;;;;;;;;;;;;;
"GBOV_RM7_1061";"Underc";"Courtney Meier";"cmeier@battelleecology.org";"support-copernicus-gbov@acri-st.fr";"NEON";"518";"Mixed Forest";46.233959;-89.53751;"20170606T000000Z";"2.0";0;0;"3.86";"3.41";"2.52";"2.32";"1.12";"0.98";"0.93";"0.82";"0.15";"0.21";"0.10";"0.11";"0.651";"0.68";"0.06";"0.09";"0.05";"0.06";"0.83";"0.84";"0.035";"0.05";"0.06";"0.09"
"GBOV_RM7_1061";"Underc";"Courtney Meier";"cmeier@battelleecology.org";"support-copernicus-gbov@acri-st.fr";"NEON";"518";"Mixed Forest";46.233959;-89.53751;"20170606T195600Z";"1.0";;;;;;;;;;;;;;;;;;;;;;;;;;
"GBOV_RM7_1061";"Underc";"Courtney Meier";"cmeier@battelleecology.org";"support-copernicus-gbov@acri-st.fr";"NEON";"518";"Mixed Forest";46.233959;-89.53751;"20170619T000000Z";"2.0";0;0;"4.77";"4.66";"3.10";"3.05";"1.55";"1.33";"1.06";"0.88";"0.17";"0.26";"0.12";"0.17";"0.650";"0.65";"0.11";"0.17";"0.07";"0.08";"0.68";"0.66";"0.034";"0.05";"0.07";"0.10"
"GBOV_RM7_1061";"Underc";"Courtney Meier";"cmeier@battelleecology.org";"support-copernicus-gbov@acri-st.fr";"NEON";"518";"Mixed Forest";46.233959;-89.53751;"20170619T091900Z";"1.0";;;;;;;;;;;;;;;;;;;;;;;;;;
"GBOV_RM7_1061";"Underc";"Courtney Meier";"cmeier@battelleecology.org";"support-copernicus-gbov@acri-st.fr";"NEON";"518";"Mixed Forest";46.233959;-89.53751;"20170705T000000Z";"2.0";0;0;"5.17";"5.01";"3.31";"3.22";"1.28";"0.90";"0.94";"0.68";"0.18";"0.30";"0.13";"0.21";"0.640";"0.64";"0.09";"0.12";"0.06";"0.07";"0.73";"0.75";"0.033";"0.06";"0.07";"0.13"
"GBOV_RM7_1061";"Underc";"Courtney Meier";"cmeier@battelleecology.org";"support-copernicus-gbov@acri-st.fr";"NEON";"518";"Mixed Forest";46.233959;-89.53751;"20170705T091100Z";"1.0";;;;;;;;;;;;;;;;;;;;;;;;;;
