"GBOV_ID";"Site";"GROUND_DATA_PI";"GROUND_DATA_PIs_Email";"GBOV_Email";"Network";"Elevation";"IGBP_class";"Lat_IS";"Lon_IS";"TIME_IS";"Version";"up_flag";"down_flag";"LAI_Miller_up";"LAI_Warren_up";"LAIe_Miller_up";"LAIe_Warren_up";"LAI_Miller_down";"LAI_Warren_down";"LAIe_Miller_down";"LAIe_Warren_down";"LAI_Miller_up_err";"LAI_Warren_up_err";"LAIe_Miller_up_err";"LAIe_Warren_up_err";"clumping_Miller_up";"clumping_Warren_up";"LAI_Miller_down_err";"LAI_Warren_down_err";"LAIe_Miller_down_err";"LAIe_Warren_down_err";"clumping_Miller_down";"clumping_Warren_down";"clumping_Miller_up_err";"clumping_Warren_up_err";"clumping_Miller_down_err";"clumping_Warren_down_err"
"GBOV_RM7_808";"Woodworth";"Courtney Meier";"cmeier@battelleecology.org";"support-copernicus-gbov@acri-st.fr";"NEON";"579";"Grasslands";47.128231048584;-99.2413635253906;"20170501T000000Z";"2.0";-999;0;-999;-999;-999;-999;"0.0457";"0.048";"0.0455";"0.047";-999;-999;-999;-999;-999;-999;"0.0023";"0.004";"0.0023";"0.004";"0.99";"0.99";-999;-999;"0.07";"0.12"
"GBOV_RM7_808";"Woodworth";"Courtney Meier";"cmeier@battelleecology.org";"support-copernicus-gbov@acri-st.fr";"NEON";"579";"Grasslands";47.128231048584;-99.2413635253906;"20170501T095900Z";"1.0";;;;;;;;;;;;;;;;;;;;;;;;;;
"GBOV_RM7_808";"Woodworth";"Courtney Meier";"cmeier@battelleecology.org";"support-copernicus-gbov@acri-st.fr";"NEON";"579";"Grasslands";47.128231048584;-99.2413635253906;"20170515T000000Z";"2.0";-999;0;-999;-999;-999;-999;"0.102";"0.100";"0.101";"0.098";-999;-999;-999;-999;-999;-999;"0.005";"0.008";"0.005";"0.008";"0.99";"0.99";-999;-999;"0.07";"0.11"
"GBOV_RM7_808";"Woodworth";"Courtney Meier";"cmeier@battelleecology.org";"support-copernicus-gbov@acri-st.fr";"NEON";"579";"Grasslands";47.128231048584;-99.2413635253906;"20170515T110200Z";"1.0";;;;;;;;;;;;;;;;;;;;;;;;;;
"GBOV_RM7_808";"Woodworth";"Courtney Meier";"cmeier@battelleecology.org";"support-copernicus-gbov@acri-st.fr";"NEON";"579";"Grasslands";47.128231048584;-99.2413635253906;"20170531T000000Z";"2.0";-999;0;-999;-999;-999;-999;"0.657";"0.630";"0.629";"0.604";-999;-999;-999;-999;-999;-999;"0.021";"0.029";"0.019";"0.027";"0.96";"0.96";-999;-999;"0.04";"0.06"
"GBOV_RM7_808";"Woodworth";"Courtney Meier";"cmeier@battelleecology.org";"support-copernicus-gbov@acri-st.fr";"NEON";"579";"Grasslands";47.128231048584;-99.2413635253906;"20170531T090600Z";"1.0";;;;;;;;;;;;;;;;;;;;;;;;;;
"GBOV_RM7_808";"Woodworth";"Courtney Meier";"cmeier@battelleecology.org";"support-copernicus-gbov@acri-st.fr";"NEON";"579";"Grasslands";47.128231048584;-99.2413635253906;"20170612T000000Z";"2.0";-999;0;-999;-999;-999;-999;"0.713";"0.77";"0.651";"0.70";-999;-999;-999;-999;-999;-999;"0.033";"0.07";"0.029";"0.06";"0.91";"0.92";-999;-999;"0.06";"0.11"
"GBOV_RM7_808";"Woodworth";"Courtney Meier";"cmeier@battelleecology.org";"support-copernicus-gbov@acri-st.fr";"NEON";"579";"Grasslands";47.128231048584;-99.2413635253906;"20170612T162000Z";"1.0";;;;;;;;;;;;;;;;;;;;;;;;;;
"GBOV_RM7_808";"Woodworth";"Courtney Meier";"cmeier@battelleecology.org";"support-copernicus-gbov@acri-st.fr";"NEON";"579";"Grasslands";47.128231048584;-99.2413635253906;"20170627T000000Z";"2.0";-999;0;-999;-999;-999;-999;"1.90";"1.77";"1.69";"1.59";-999;-999;-999;-999;-999;-999;"0.06";"0.10";"0.06";"0.08";"0.89";"0.90";-999;-999;"0.04";"0.07"
"GBOV_RM7_808";"Woodworth";"Courtney Meier";"cmeier@battelleecology.org";"support-copernicus-gbov@acri-st.fr";"NEON";"579";"Grasslands";47.128231048584;-99.2413635253906;"20170627T112400Z";"1.0";;;;;;;;;;;;;;;;;;;;;;;;;;
