"GBOV_ID";"Site";"GROUND_DATA_PI";"GROUND_DATA_PIs_Email";"GBOV_Email";"Network";"Elevation";"IGBP_class";"Lat_IS";"Lon_IS";"TIME_IS";"Version";"up_flag";"down_flag";"LAI_Miller_up";"LAI_Warren_up";"LAIe_Miller_up";"LAIe_Warren_up";"LAI_Miller_down";"LAI_Warren_down";"LAIe_Miller_down";"LAIe_Warren_down";"LAI_Miller_up_err";"LAI_Warren_up_err";"LAIe_Miller_up_err";"LAIe_Warren_up_err";"clumping_Miller_up";"clumping_Warren_up";"LAI_Miller_down_err";"LAI_Warren_down_err";"LAIe_Miller_down_err";"LAIe_Warren_down_err";"clumping_Miller_down";"clumping_Warren_down";"clumping_Miller_up_err";"clumping_Warren_up_err";"clumping_Miller_down_err";"clumping_Warren_down_err"
"GBOV_RM7_796";"Bartlett Experimental Forest";"Courtney Meier";"cmeier@battelleecology.org";"support-copernicus-gbov@acri-st.fr";"NEON";"232";"Mixed Forest";44.063901;-71.287308;"20170502T000000Z";"2.0";0;0;"3.20";"3.49";"1.92";"2.21";"0.107";"0.119";"0.099";"0.108";"0.12";"0.17";"0.08";"0.13";"0.600";"0.63";"0.012";"0.023";"0.010";"0.020";"0.92";"0.91";"0.033";"0.05";"0.14";"0.24"
"GBOV_RM7_796";"Bartlett Experimental Forest";"Courtney Meier";"cmeier@battelleecology.org";"support-copernicus-gbov@acri-st.fr";"NEON";"232";"Mixed Forest";44.063901;-71.287308;"20170502T060000Z";"1.0";;;;;;;;;;;;;;;;;;;;;;;;;;
"GBOV_RM7_796";"Bartlett Experimental Forest";"Courtney Meier";"cmeier@battelleecology.org";"support-copernicus-gbov@acri-st.fr";"NEON";"232";"Mixed Forest";44.063901;-71.287308;"20170516T000000Z";"2.0";0;0;"3.82";"3.52";"2.53";"2.50";"0.112";"0.119";"0.100";"0.108";"0.12";"0.14";"0.08";"0.10";"0.661";"0.71";"0.013";"0.018";"0.010";"0.014";"0.90";"0.91";"0.029";"0.04";"0.14";"0.18"
"GBOV_RM7_796";"Bartlett Experimental Forest";"Courtney Meier";"cmeier@battelleecology.org";"support-copernicus-gbov@acri-st.fr";"NEON";"232";"Mixed Forest";44.063901;-71.287308;"20170516T190600Z";"1.0";;;;;;;;;;;;;;;;;;;;;;;;;;
"GBOV_RM7_796";"Bartlett Experimental Forest";"Courtney Meier";"cmeier@battelleecology.org";"support-copernicus-gbov@acri-st.fr";"NEON";"232";"Mixed Forest";44.063901;-71.287308;"20170601T000000Z";"2.0";0;0;"5.78";"4.95";"3.91";"3.47";"0.90";"0.65";"0.75";"0.57";"0.17";"0.19";"0.14";"0.16";"0.677";"0.70";"0.06";"0.08";"0.04";"0.05";"0.84";"0.87";"0.030";"0.04";"0.07";"0.14"
"GBOV_RM7_796";"Bartlett Experimental Forest";"Courtney Meier";"cmeier@battelleecology.org";"support-copernicus-gbov@acri-st.fr";"NEON";"232";"Mixed Forest";44.063901;-71.287308;"20170601T202800Z";"1.0";;;;;;;;;;;;;;;;;;;;;;;;;;
"GBOV_RM7_796";"Bartlett Experimental Forest";"Courtney Meier";"cmeier@battelleecology.org";"support-copernicus-gbov@acri-st.fr";"NEON";"232";"Mixed Forest";44.063901;-71.287308;"20170614T000000Z";"2.0";0;0;"5.69";"5.04";"3.82";"3.45";"0.61";"0.46";"0.489";"0.39";"0.16";"0.21";"0.14";"0.21";"0.670";"0.68";"0.05";"0.07";"0.034";"0.05";"0.80";"0.86";"0.031";"0.05";"0.09";"0.17"
"GBOV_RM7_796";"Bartlett Experimental Forest";"Courtney Meier";"cmeier@battelleecology.org";"support-copernicus-gbov@acri-st.fr";"NEON";"232";"Mixed Forest";44.063901;-71.287308;"20170614T080200Z";"1.0";;;;;;;;;;;;;;;;;;;;;;;;;;
"GBOV_RM7_796";"Bartlett Experimental Forest";"Courtney Meier";"cmeier@battelleecology.org";"support-copernicus-gbov@acri-st.fr";"NEON";"232";"Mixed Forest";44.063901;-71.287308;"20170627T000000Z";"2.0";0;0;"5.67";"5.31";"3.76";"3.55";"0.84";"0.59";"0.64";"0.48";"0.16";"0.27";"0.13";"0.23";"0.663";"0.67";"0.08";"0.11";"0.05";"0.06";"0.77";"0.81";"0.029";"0.06";"0.09";"0.18"
"GBOV_RM7_796";"Bartlett Experimental Forest";"Courtney Meier";"cmeier@battelleecology.org";"support-copernicus-gbov@acri-st.fr";"NEON";"232";"Mixed Forest";44.063901;-71.287308;"20170627T052600Z";"1.0";;;;;;;;;;;;;;;;;;;;;;;;;;
