"GBOV_ID";"Site";"GROUND_DATA_PI";"GROUND_DATA_PIs_Email";"GBOV_Email";"Network";"Elevation";"IGBP_class";"Lat_IS";"Lon_IS";"TIME_IS";"Version";"up_flag";"down_flag";"LAI_Miller_up";"LAI_Warren_up";"LAIe_Miller_up";"LAIe_Warren_up";"LAI_Miller_down";"LAI_Warren_down";"LAIe_Miller_down";"LAIe_Warren_down";"LAI_Miller_up_err";"LAI_Warren_up_err";"LAIe_Miller_up_err";"LAIe_Warren_up_err";"clumping_Miller_up";"clumping_Warren_up";"LAI_Miller_down_err";"LAI_Warren_down_err";"LAIe_Miller_down_err";"LAIe_Warren_down_err";"clumping_Miller_down";"clumping_Warren_down";"clumping_Miller_up_err";"clumping_Warren_up_err";"clumping_Miller_down_err";"clumping_Warren_down_err"
"GBOV_RM7_173";"Blandy Experimental Farm";"Courtney Meier";"cmeier@battelleecology.org";"support-copernicus-gbov@acri-st.fr";"NEON";"183";"Deciduous Broadleaf";39.0602607727051;-78.0716400146484;"20170329T093200Z";"2.0";64;0;"1.12";"1.32";"0.896";"1.03";"0.065";"0.072";"0.063";"0.071";"0.05";"0.08";"0.035";"0.06";"0.80";"0.79";"0.004";"0.007";"0.004";"0.006";"0.98";"0.98";"0.05";"0.07";"0.09";"0.13"
"GBOV_RM7_173";"Blandy Experimental Farm";"Courtney Meier";"cmeier@battelleecology.org";"support-copernicus-gbov@acri-st.fr";"NEON";"183";"Deciduous Broadleaf";39.0602607727051;-78.0716400146484;"20170413T000000Z";"2.0";0;0;"1.44";"1.19";"1.03";"0.86";"0.178";"0.134";"0.165";"0.129";"0.09";"0.11";"0.05";"0.05";"0.72";"0.72";"0.013";"0.014";"0.011";"0.013";"0.93";"0.97";"0.06";"0.08";"0.09";"0.14"
"GBOV_RM7_173";"Blandy Experimental Farm";"Courtney Meier";"cmeier@battelleecology.org";"support-copernicus-gbov@acri-st.fr";"NEON";"183";"Deciduous Broadleaf";39.0602607727051;-78.0716400146484;"20170413T073800Z";"1.0";;;;;;;;;;;;;;;;;;;;;;;;;;
"GBOV_RM7_173";"Blandy Experimental Farm";"Courtney Meier";"cmeier@battelleecology.org";"support-copernicus-gbov@acri-st.fr";"NEON";"183";"Deciduous Broadleaf";39.0602607727051;-78.0716400146484;"20170426T000000Z";"2.0";0;16;"4.17";"3.73";"2.91";"2.46";"0.49";"0.42";"0.410";"0.36";"0.14";"0.21";"0.10";"0.13";"0.700";"0.66";"0.04";"0.08";"0.028";"0.05";"0.84";"0.84";"0.034";"0.05";"0.09";"0.20"
"GBOV_RM7_173";"Blandy Experimental Farm";"Courtney Meier";"cmeier@battelleecology.org";"support-copernicus-gbov@acri-st.fr";"NEON";"183";"Deciduous Broadleaf";39.0602607727051;-78.0716400146484;"20170426T123100Z";"1.0";;;;;;;;;;;;;;;;;;;;;;;;;;
"GBOV_RM7_173";"Blandy Experimental Farm";"Courtney Meier";"cmeier@battelleecology.org";"support-copernicus-gbov@acri-st.fr";"NEON";"183";"Deciduous Broadleaf";39.0602607727051;-78.0716400146484;"20170512T000000Z";"2.0";0;16;"6.88";"5.49";"4.45";"3.61";"1.83";"1.43";"1.29";"1.09";"0.18";"0.25";"0.16";"0.19";"0.647";"0.66";"0.14";"0.19";"0.09";"0.13";"0.71";"0.76";"0.028";"0.05";"0.07";"0.14"
"GBOV_RM7_173";"Blandy Experimental Farm";"Courtney Meier";"cmeier@battelleecology.org";"support-copernicus-gbov@acri-st.fr";"NEON";"183";"Deciduous Broadleaf";39.0602607727051;-78.0716400146484;"20170512T190700Z";"1.0";;;;;;;;;;;;;;;;;;;;;;;;;;
"GBOV_RM7_173";"Blandy Experimental Farm";"Courtney Meier";"cmeier@battelleecology.org";"support-copernicus-gbov@acri-st.fr";"NEON";"183";"Deciduous Broadleaf";39.0602607727051;-78.0716400146484;"20170607T000000Z";"2.0";8;0;"7.35";"5.99";"4.84";"3.85";"0.95";"0.76";"0.78";"0.63";"0.20";"0.26";"0.19";"0.25";"0.658";"0.64";"0.06";"0.08";"0.04";"0.07";"0.82";"0.84";"0.032";"0.05";"0.07";"0.13"
"GBOV_RM7_173";"Blandy Experimental Farm";"Courtney Meier";"cmeier@battelleecology.org";"support-copernicus-gbov@acri-st.fr";"NEON";"183";"Deciduous Broadleaf";39.0602607727051;-78.0716400146484;"20170607T045900Z";"1.0";;;;;;;;;;;;;;;;;;;;;;;;;;
"GBOV_RM7_173";"Blandy Experimental Farm";"Courtney Meier";"cmeier@battelleecology.org";"support-copernicus-gbov@acri-st.fr";"NEON";"183";"Deciduous Broadleaf";39.0602607727051;-78.0716400146484;"20170621T000000Z";"2.0";8;0;"7.47";"5.98";"4.75";"3.87";"1.24";"1.00";"1.02";"0.83";"0.20";"0.29";"0.18";"0.21";"0.636";"0.65";"0.08";"0.13";"0.06";"0.09";"0.82";"0.83";"0.029";"0.05";"0.07";"0.14"
